Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
29.0420       -381.0967    -403.9715      22.8748  2765.1
29.0440       -381.1587    -404.5140      23.3552  2823.2
29.0460       -381.2181    -404.5801      23.3620  2824.0
29.0480       -381.2551    -404.1255      22.8704  2764.6
29.0500       -381.2818    -403.3800      22.0981  2671.2
29.0520       -381.2983    -402.6307      21.3325  2578.7
29.0540       -381.3078    -402.0919      20.7841  2512.4
29.0560       -381.3133    -401.8513      20.5381  2482.7
29.0580       -381.3185    -401.8747      20.5561  2484.8
29.0600       -381.3171    -402.0566      20.7395  2507.0
29.0620       -381.3180    -402.3429      21.0249  2541.5
29.0640       -381.3255    -402.7177      21.3922  2585.9
29.0660       -381.3432    -403.1599      21.8167  2637.2
29.0680       -381.3664    -403.6120      22.2457  2689.1
29.0700       -381.4010    -404.0243      22.6233  2734.7
29.0720       -381.4455    -404.3144      22.8689  2764.4
29.0740       -381.4885    -404.3903      22.9017  2768.4
29.0760       -381.5284    -404.2474      22.7190  2746.3
29.0780       -381.5570    -403.9721      22.4151  2709.5
29.0800       -381.5878    -403.7226      22.1349  2675.7
29.0820       -381.6250    -403.5658      21.9408  2652.2
29.0840       -381.6627    -403.4020      21.7393  2627.9
29.0860       -381.6835    -403.0800      21.3965  2586.4
29.0880       -381.6890    -402.5947      20.9057  2527.1
29.0900       -381.6820    -402.0791      20.3971  2465.6
29.0920       -381.6688    -401.7191      20.0502  2423.7
29.0940       -381.6572    -401.6467      19.9894  2416.3
29.0960       -381.6513    -401.8657      20.2144  2443.5
29.0980       -381.6503    -402.2670      20.6168  2492.2
29.1000       -381.6503    -402.7151      21.0648  2546.3
29.1020       -381.6557    -403.1457      21.4900  2597.7
29.1040       -381.6725    -403.5466      21.8741  2644.2
29.1060       -381.6978    -403.8888      22.1910  2682.5
29.1080       -381.7299    -404.1294      22.3995  2707.7
29.1100       -381.7681    -404.2154      22.4473  2713.4
29.1120       -381.8076    -404.0781      22.2705  2692.1
29.1140       -381.8399    -403.6613      21.8214  2637.8
29.1160       -381.8589    -402.9637      21.1048  2551.2
29.1180       -381.8555    -402.0594      20.2038  2442.2
29.1200       -381.8310    -401.1177      19.2867  2331.4
29.1220       -381.7909    -400.3537      18.5628  2243.9
29.1240       -381.7483    -399.9343      18.1860  2198.3
29.1260       -381.7094    -399.8678      18.1584  2195.0
29.1280       -381.6723    -400.0059      18.3336  2216.2
29.1300       -381.6312    -400.1640      18.5327  2240.2
29.1320       -381.5839    -400.2615      18.6776  2257.8
29.1340       -381.5333    -400.3619      18.8285  2276.0
29.1360       -381.4900    -400.6073      19.1173  2310.9
29.1380       -381.4643    -401.0742      19.6099  2370.4
29.1400       -381.4540    -401.6714      20.2174  2443.9
29.1420       -381.4538    -402.2253      20.7715  2510.9
29.1440       -381.4587    -402.5987      21.1401  2555.4
29.1460       -381.4674    -402.7434      21.2760  2571.9
29.1480       -381.4758    -402.6794      21.2036  2563.1
29.1500       -381.4816    -402.4728      20.9912  2537.4
29.1520       -381.4857    -402.2028      20.7170  2504.3
29.1540       -381.4865    -401.9181      20.4316  2469.8
29.1560       -381.4799    -401.6327      20.1527  2436.1
29.1580       -381.4665    -401.3648      19.8984  2405.3
29.1600       -381.4491    -401.1439      19.6948  2380.7
29.1620       -381.4270    -400.9790      19.5519  2363.4
29.1640       -381.3968    -400.8932      19.4964  2356.7
29.1660       -381.3682    -400.9699      19.6017  2369.5
29.1680       -381.3491    -401.2627      19.9136  2407.2
29.1700       -381.3408    -401.7239      20.3831  2463.9
29.1720       -381.3423    -402.2397      20.8974  2526.1
29.1740       -381.3535    -402.6862      21.3327  2578.7
29.1760       -381.3717    -402.9567      21.5850  2609.2
29.1780       -381.3941    -402.9739      21.5798  2608.6
29.1800       -381.4133    -402.6981      21.2848  2572.9
29.1820       -381.3997    -402.2254      20.8257  2517.4
29.1840       -381.4030    -401.9282      20.5253  2481.1
29.1860       -381.4393    -401.8096      20.3703  2462.4
29.1880       -381.4435    -401.3547      19.9113  2406.9
29.1900       -381.4058    -400.3827      18.9769  2293.9
29.1920       -381.3351    -399.2115      17.8764  2160.9
29.1940       -381.2520    -398.3572      17.1052  2067.7
29.1960       -381.1767    -398.2077      17.0310  2058.7
29.1980       -381.1218    -398.8131      17.6913  2138.5
29.2000       -381.0846    -399.9002      18.8156  2274.4
29.2020       -381.0610    -401.1067      20.0457  2423.1
29.2040       -381.0527    -402.1789      21.1262  2553.7
29.2060       -381.0602    -403.0062      21.9460  2652.8
29.2080       -381.0870    -403.5591      22.4721  2716.4
29.2100       -381.1282    -403.7995      22.6713  2740.5
29.2120       -381.1717    -403.6777      22.5060  2720.5
29.2140       -381.2044    -403.1819      21.9775  2656.6
29.2160       -381.2099    -402.4238      21.2139  2564.3
29.2180       -381.1859    -401.7758      20.5899  2488.9
29.2200       -381.1878    -401.7222      20.5343  2482.2
29.2220       -381.2131    -402.2463      21.0331  2542.5
29.2240       -381.2332    -402.9773      21.7441  2628.4
29.2260       -381.2650    -403.6728      22.4078  2708.7
29.2280       -381.3104    -404.1703      22.8599  2763.3
29.2300       -381.3567    -404.3210      22.9643  2775.9
29.2320       -381.3882    -404.0969      22.7087  2745.0
29.2340       -381.4058    -403.7052      22.2994  2695.6
29.2360       -381.4250    -403.4665      22.0416  2664.4
29.2380       -381.4594    -403.5575      22.0981  2671.2
29.2400       -381.5020    -403.8853      22.3833  2705.7
29.2420       -381.5438    -404.2462      22.7024  2744.3
29.2440       -381.5841    -404.5049      22.9207  2770.7
29.2460       -381.6255    -404.6358      23.0104  2781.5
29.2480       -381.6718    -404.6564      22.9846  2778.4
29.2500       -381.7188    -404.5509      22.8321  2760.0
29.2520       -381.7624    -404.2894      22.5270  2723.1
29.2540       -381.7933    -403.8706      22.0773  2668.7
29.2560       -381.8134    -403.3739      21.5605  2606.2
29.2580       -381.8251    -402.9151      21.0900  2549.4
29.2600       -381.8319    -402.5841      20.7523  2508.5
29.2620       -381.8358    -402.4043      20.5685  2486.3
29.2640       -381.8373    -402.3383      20.5010  2478.2
29.2660       -381.8339    -402.3427      20.5089  2479.1
29.2680       -381.8270    -402.4242      20.5972  2489.8
29.2700       -381.8197    -402.6473      20.8277  2517.7
29.2720       -381.8223    -403.0984      21.2761  2571.9
29.2740       -381.8432    -403.7715      21.9283  2650.7
29.2760       -381.8798    -404.5249      22.6451  2737.4
29.2780       -381.9307    -405.1698      23.2390  2809.1
29.2800       -381.9867    -405.5322      23.5454  2846.2
29.2820       -382.0432    -405.5262      23.4830  2838.6
29.2840       -382.0947    -405.1675      23.0727  2789.0
29.2860       -382.1368    -404.5364      22.3996  2707.7
29.2880       -382.1668    -403.7384      21.5715  2607.6
29.2900       -382.1820    -402.8653      20.6833  2500.2
29.2920       -382.1795    -401.9844      19.8049  2394.0
29.2940       -382.1593    -401.1649      19.0056  2297.4
29.2960       -382.1222    -400.4806      18.3584  2219.2
29.2980       -382.0752    -400.0018      17.9266  2167.0
29.3000       -382.0231    -399.7557      17.7325  2143.5
29.3020       -381.9690    -399.7088      17.7398  2144.4
29.3040       -381.9146    -399.7920      17.8774  2161.0
29.3060       -381.8542    -399.9500      18.0958  2187.4
29.3080       -381.7929    -400.2273      18.4344  2228.4
29.3100       -381.7384    -400.7438      19.0054  2297.4
29.3120       -381.7068    -401.6035      19.8967  2405.1
29.3140       -381.7037    -402.7565      21.0528  2544.9
29.3160       -381.7275    -403.9859      22.2584  2690.6
29.3180       -381.7708    -405.0124      23.2416  2809.5
29.3200       -381.8281    -405.6234      23.7952  2876.4
29.3220       -381.8935    -405.7145      23.8210  2879.5
29.3240       -381.9510    -405.2670      23.3161  2818.5
29.3260       -381.9905    -404.3903      22.3998  2707.7
29.3280       -382.0131    -403.2991      21.2859  2573.1
29.3300       -382.0189    -402.1882      20.1693  2438.1
29.3320       -382.0053    -401.1760      19.1707  2317.4
29.3340       -381.9728    -400.3255      18.3528  2218.5
29.3360       -381.9217    -399.6902      17.7684  2147.9
29.3380       -381.8608    -399.3446      17.4838  2113.5
29.3400       -381.8004    -399.3422      17.5418  2120.5
29.3420       -381.7524    -399.6252      17.8727  2160.5
29.3440       -381.7065    -399.9827      18.2761  2209.2
29.3460       -381.6544    -400.2541      18.5997  2248.3
29.3480       -381.6019    -400.4834      18.8815  2282.4
29.3500       -381.5659    -400.7934      19.2274  2324.2
29.3520       -381.5381    -401.1789      19.6408  2374.2
29.3540       -381.5174    -401.5895      20.0720  2426.3
29.3560       -381.5095    -401.9786      20.4691  2474.3
29.3580       -381.5071    -402.2665      20.7594  2509.4
29.3600       -381.5065    -402.4001      20.8936  2525.6
29.3620       -381.5023    -402.3999      20.8976  2526.1
29.3640       -381.5026    -402.3551      20.8525  2520.7
29.3660       -381.5059    -402.3199      20.8140  2516.0
29.3680       -381.5093    -402.2969      20.7875  2512.8
29.3700       -381.5109    -402.2754      20.7645  2510.0
29.3720       -381.5106    -402.2667      20.7561  2509.0
29.3740       -381.5118    -402.2959      20.7841  2512.4
29.3760       -381.5169    -402.3724      20.8554  2521.0
29.3780       -381.5264    -402.4626      20.9362  2530.8
29.3800       -381.5337    -402.5086      20.9749  2535.5
29.3820       -381.5391    -402.4998      20.9607  2533.7
29.3840       -381.5423    -402.4707      20.9284  2529.8
29.3860       -381.5463    -402.4712      20.9248  2529.4
29.3880       -381.5553    -402.5238      20.9685  2534.7
29.3900       -381.5662    -402.5884      21.0222  2541.2
29.3920       -381.5760    -402.6149      21.0389  2543.2
29.3940       -381.5802    -402.5868      21.0066  2539.3
29.3960       -381.5680    -402.5868      21.0188  2540.8
29.3980       -381.5596    -402.8868      21.3272  2578.0
29.4000       -381.5881    -403.6726      22.0845  2669.6
29.4020       -381.6442    -404.7008      23.0566  2787.1
29.4040       -381.7104    -405.5186      23.8082  2877.9
29.4060       -381.7732    -405.8274      24.0541  2907.7
29.4080       -381.8379    -405.5839      23.7461  2870.4
29.4100       -381.8956    -404.8540      22.9583  2775.2
29.4120       -381.9266    -403.7720      21.8454  2640.7
29.4140       -381.9275    -402.6092      20.6817  2500.0
29.4160       -381.8997    -401.7932      19.8936  2404.7
29.4180       -381.8998    -401.7213      19.8215  2396.0
29.4200       -381.9188    -402.1862      20.2673  2449.9
29.4220       -381.9154    -402.6720      20.7567  2509.1
29.4240       -381.9124    -402.9898      21.0774  2547.8
29.4260       -381.9155    -403.1497      21.2342  2566.8
29.4280       -381.9199    -403.1912      21.2714  2571.3
29.4300       -381.9251    -403.1885      21.2634  2570.3
29.4320       -381.9321    -403.2251      21.2929  2573.9
29.4340       -381.9450    -403.3513      21.4063  2587.6
29.4360       -381.9672    -403.5341      21.5669  2607.0
29.4380       -381.9905    -403.6482      21.6576  2618.0
29.4400       -382.0124    -403.5894      21.5771  2608.2
29.4420       -382.0313    -403.3162      21.2849  2572.9
29.4440       -382.0392    -402.8337      20.7945  2513.7
29.4460       -382.0370    -402.2161      20.1792  2439.3
29.4480       -382.0182    -401.5737      19.5555  2363.9
29.4500       -381.9893    -401.0541      19.0648  2304.6
29.4520       -381.9505    -400.7907      18.8402  2277.4
29.4540       -381.9114    -400.8840      18.9726  2293.4
29.4560       -381.8805    -401.3653      19.4848  2355.3
29.4580       -381.8753    -402.1567      20.2814  2451.6
29.4600       -381.8845    -402.9845      21.1000  2550.6
29.4620       -381.8908    -403.5912      21.7003  2623.1
29.4640       -381.9005    -403.9634      22.0629  2667.0
29.4660       -381.9199    -404.2277      22.3079  2696.6
29.4680       -381.9556    -404.4766      22.5210  2722.3
29.4700       -382.0072    -404.6428      22.6355  2736.2
29.4720       -382.0567    -404.5306      22.4740  2716.7
29.4740       -382.0892    -404.0092      21.9200  2649.7
29.4760       -382.1010    -403.1399      21.0390  2543.2
29.4780       -382.0940    -402.1288      20.0348  2421.8
29.4800       -382.0720    -401.2011      19.1291  2312.3
29.4820       -382.0388    -400.5028      18.4640  2231.9
29.4840       -381.9971    -400.0698      18.0726  2184.6
29.4860       -381.9466    -399.8627      17.9161  2165.7
29.4880       -381.8923    -399.8376      17.9453  2169.2
29.4900       -381.8390    -399.9592      18.1202  2190.4
29.4920       -381.7895    -400.1843      18.3948  2223.6
29.4940       -381.7446    -400.4678      18.7232  2263.3
29.4960       -381.7065    -400.7754      19.0690  2305.1
29.4980       -381.6757    -401.0720      19.3963  2344.6
29.5000       -381.6512    -401.3200      19.6688  2377.6
29.5020       -381.6312    -401.4927      19.8615  2400.9
29.5040       -381.6156    -401.5829      19.9673  2413.7
29.5060       -381.6050    -401.5877      19.9827  2415.5
29.5080       -381.5934    -401.4860      19.8926  2404.6
29.5100       -381.5738    -401.2788      19.7050  2381.9
29.5120       -381.5476    -401.0382      19.4907  2356.0
29.5140       -381.5159    -400.8895      19.3736  2341.9
29.5160       -381.4850    -400.9666      19.4816  2354.9
29.5180       -381.4660    -401.3434      19.8774  2402.8
29.5200       -381.4704    -401.9291      20.4587  2473.1
29.5220       -381.4877    -402.4244      20.9367  2530.8
29.5240       -381.5102    -402.4927      20.9826  2536.4
29.5260       -381.5066    -401.9330      20.4263  2469.1
29.5280       -381.4758    -400.8991      19.4233  2347.9
29.5300       -381.4207    -399.8180      18.3973  2223.9
29.5320       -381.3640    -399.1430      17.7790  2149.1
29.5340       -381.3072    -399.0666      17.7594  2146.8
29.5360       -381.2549    -399.5665      18.3115  2213.5
29.5380       -381.2217    -400.5198      19.2981  2332.8
29.5400       -381.2129    -401.6934      20.4805  2475.7
29.5420       -381.2222    -402.7916      21.5694  2607.3
29.5440       -381.2482    -403.5706      22.3224  2698.3
29.5460       -381.2772    -403.8979      22.6207  2734.4
29.5480       -381.2994    -403.8167      22.5172  2721.9
29.5500       -381.3252    -403.5235      22.1984  2683.3
29.5520       -381.3528    -403.1796      21.8268  2638.4
29.5540       -381.3749    -402.8456      21.4707  2595.4
29.5560       -381.3881    -402.5563      21.1682  2558.8
29.5580       -381.3991    -402.3583      20.9592  2533.6
